Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3,UPRNs,Distance to sea,LSOA21 Code,Lower layer super output area 2021,MSOA21 Code,Middle layer super output area 2021,Census output area 2021,IMD decile,Constituency Code 2024,Constituency Name 2024,Property Type,Roads
DD4 9EE,Yes,56.4882,-2.944359,341945.0,733300.0,NO419332,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,55.0,24.0,,Fintry - 03,Large urban area,Scotland,59.0,,S01007793,,S02001463,Fintry,,S00099205,573,1,0,2024-12-20,Dundee,3.88992,DD,DD4,Scotland,Scottish Water,9C8VF3Q4+77,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059000763,9059001616,9059004056,9059004062,9059006211,9059021308,9059021820,9059037161,9059037477,9059037608,9059037610,9059042191,9059042329,9059047085,9059053028,9059053490,9059055971,9059057736,9059057944,9059058254,9059058953,9059062612,9059068257,9059073787",3.32521,,,,,S00147573,1.0,S14000066,Arbroath and Broughty Ferry,,Fintry Gardens
DD4 9EF,Yes,56.488285,-2.941454,342124.0,733307.0,NO421333,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,40.0,16.0,,Fintry - 03,Large urban area,Scotland,65.0,,S01007793,,S02001463,Fintry,,S00099213,573,1,0,2024-12-20,Dundee,3.97712,DD,DD4,Scotland,Scottish Water,9C8VF3Q5+8C,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059002249,9059002715,9059004311,9059012408,9059017670,9059027261,9059027730,9059028139,9059032316,9059032932,9059048429,9059053885,9059058648,9059058752,9059069076,9059070213,10025425193",3.28476,,,,,S00147575,1.0,S14000066,Arbroath and Broughty Ferry,,"Finedon Terrace,Fintry Crescent"
DD4 9EG,No,56.488978,-2.941276,342136.0,733384.0,NO421333,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,2010-03-01,,,,,,Fintry - 03,Large urban area,Scotland,69.0,,S01007793,,S02001463,Fintry,,S00099212,573,1,0,2024-12-20,Dundee,4.05062,DD,DD4,Scotland,Scottish Water,9C8VF3Q5+HF,,,Dundee,Eastern Scotland,Angus and Dundee City,,3.35714,,,,,S00147529,1.0,S14000066,Arbroath and Broughty Ferry,,
DD4 9EH,Yes,56.488594,-2.944531,341935.0,733344.0,NO419333,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,66.0,28.0,,Fintry - 03,Large urban area,Scotland,62.0,,S01007793,,S02001463,Fintry,,S00099205,573,1,0,2024-12-20,Dundee,3.92521,DD,DD4,Scotland,Scottish Water,9C8VF3Q4+C5,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059000234,9059001579,9059004683,9059005349,9059009076,9059009077,9059014803,9059019834,9059020423,9059025144,9059025283,9059025422,9059025551,9059029612,9059030395,9059030677,9059035513,9059035516,9059040713,9059042713,9059044131,9059044142,9059045527,9059046263,9059066226,9059083636,9059083894,9059083895,9059097106,9059097108,9059097116",3.37104,,,,,S00147573,1.0,S14000066,Arbroath and Broughty Ferry,,"Finavon Terrace,Findcastle Place,Finedon Terrace,Fintry Crescent"
DD4 9EJ,Yes,56.488948,-2.945254,341891.0,733384.0,NO418333,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,28.0,12.0,,Fintry - 05,Large urban area,Scotland,65.0,,S01007795,,S02001463,Fintry,,S00099680,2226,1,0,2024-12-20,Dundee,3.94286,DD,DD4,Scotland,Scottish Water,9C8VF3Q3+HV,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059003703,9059013528,9059018179,9059018807,9059026531,9059026552,9059028639,9059028640,9059044189,9059044572,9059054550,9059054953,9059059763,9059065067,9059065213,9059077400",3.42194,,,,,S00147517,4.0,S14000066,Arbroath and Broughty Ferry,,Fintry Crescent
DD4 9EL,Yes,56.489236,-2.945148,341898.0,733416.0,NO418334,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,42.0,19.0,,Fintry - 05,Large urban area,Scotland,66.0,,S01007795,,S02001463,Fintry,,S00099680,2226,1,0,2024-12-20,Dundee,3.97476,DD,DD4,Scotland,Scottish Water,9C8VF3Q3+MW,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059000388,9059000391,9059015715,9059015717,9059020856,9059020860,9059025767,9059025770,9059035912,9059035918,9059043198,9059043412,9059051390,9059051446,9059061629,9059061631,9059062015,9059062016,9059062021,9059062022,9059094228,9059095130,9059101994,9059102231,9059106444",3.45147,,,,,S00147517,4.0,S14000066,Arbroath and Broughty Ferry,,Findcastle Terrace
DD4 9EN,Yes,56.489923,-2.943411,342006.0,733491.0,NO420334,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,68.0,30.0,,Fintry - 05,Large urban area,Scotland,69.0,,S01007795,,S02001463,Fintry,,S00099210,2226,1,0,2024-12-20,Dundee,4.08809,DD,DD4,Scotland,Scottish Water,9C8VF3Q4+XJ,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059006083,9059006541,9059007253,9059010038,9059012751,9059014802,9059015347,9059020011,9059024481,9059024575,9059024887,9059026960,9059028798,9059029439,9059030545,9059032546,9059033775,9059034294,9059039745,9059040259,9059042195,9059043500,9059045383,9059046125,9059047686,9059054186,9059057198,9059062876,9059063434,9059065011,9059070267,9059097109",3.49653,,,,,S00147508,4.0,S14000066,Arbroath and Broughty Ferry,,"Findcastle Place,Findcastle Street"
DD4 9EP,Yes,56.49122,-2.945457,341882.0,733637.0,NO418336,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,72.0,26.0,,Fintry - 04,Large urban area,Scotland,69.0,,S01007794,,S02001463,Fintry,,S00099208,2448,1,0,2024-12-20,Dundee,4.1703,DD,DD4,Scotland,Scottish Water,9C8VF3R3+FR,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059008026,9059008704,9059013373,9059013529,9059016628,9059017495,9059021306,9059022201,9059024042,9059024611,9059028472,9059033404,9059038550,9059042192,9059044400,9059044401,9059048428,9059049317,9059049487,9059049691,9059063381,9059065381,9059067870,9059069074,9059069506,9059076094,10025284290",3.67271,,,,,S00147479,4.0,S14000066,Arbroath and Broughty Ferry,,Fintry Drive
DD4 9EQ,Yes,56.489066,-2.94274,342046.0,733395.0,NO420333,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,24.0,11.0,,Fintry - 05,Large urban area,Scotland,68.0,,S01007795,,S02001463,Fintry,,S00099210,2226,1,0,2024-12-20,Dundee,4.01948,DD,DD4,Scotland,Scottish Water,9C8VF3Q4+JW,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059002585,9059014577,9059017669,9059022329,9059032931,9059052191,9059053304,9059057615,9059059594,9059060072,9059070780,9059071367,9059097130,9059097798,10025425192",3.39177,,,,,S00147508,4.0,S14000066,Arbroath and Broughty Ferry,,Fintry Crescent
DD4 9ER,Yes,56.48689,-2.939422,342247.0,733150.0,NO422331,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,90.0,37.0,,Fintry - 03,Large urban area,Scotland,54.0,,S01007793,,S02001463,Fintry,,S00099215,573,1,0,2024-12-20,Dundee,3.90094,DD,DD4,Scotland,Scottish Water,9C8VF3P6+Q6,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059009337,9059009339,9059014222,9059014223,9059015611,9059015612,9059029083,9059029084,9059035909,9059035910,9059037159,9059037160,9059040860,9059040861,9059040862,9059040863,9059040864,9059040865,9059040866,9059040867,9059040868,9059040869,9059040871,9059040872,9059040873,9059040874,9059040875,9059040876,9059040877,9059040878,9059040879,9059040880,9059040882,9059040883,9059040884,9059040885,9059040886,9059040887,9059040888,9059040889,9059040890,9059040891,9059040893,9059040894,9059040895,9059040896,9059040897,9059040898,9059047216",3.09815,,,,,S00147610,1.0,S14000066,Arbroath and Broughty Ferry,,Fintryside
DD4 9ES,Yes,56.487326,-2.939952,342215.0,733199.0,NO422331,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,153.0,59.0,,Fintry - 03,Large urban area,Scotland,58.0,,S01007793,,S02001463,Fintry,,S00099214,573,1,0,2024-12-20,Dundee,3.92697,DD,DD4,Scotland,Scottish Water,9C8VF3P6+W2,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059012244,9059012245,9059013530,9059013531,9059014336,9059014337,9059022768,9059022769,9059028334,9059028336,9059034598,9059034599,9059035913,9059035914,9059066224,9059066225,9059069044,9059069055,9059070476,9059070477,9059070478,9059070479,9059070480,9059070481,9059070482,9059070483,9059070484,9059070485,9059070487,9059070488,9059070489,9059070490,9059070491,9059070492,9059070493,9059070494,9059070495,9059070496,9059070498,9059070499,9059070500,9059070501,9059070502,9059070503,9059070504,9059070505,9059070506,9059070507,9059070510,9059070511,9059070512,9059070513,9059070514,9059070515,9059070516,9059070517,9059070518,9059070519,9059070521,9059070522,9059070523,9059070524,9059070525,9059070526,9059070527,9059070528,9059070529,9059070530,9059083100,9059083101,9059097799,10024859879",3.15467,,,,,S00147595,1.0,S14000066,Arbroath and Broughty Ferry,,Fintryside
DD4 9ET,Yes,56.487714,-2.9398,342225.0,733242.0,NO422332,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,116.0,50.0,,Fintry - 03,Large urban area,Scotland,62.0,,S01007793,,S02001463,Fintry,,S00099216,573,1,0,2024-12-20,Dundee,3.96916,DD,DD4,Scotland,Scottish Water,9C8VF3Q6+33,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059002252,9059002253,9059002380,9059002381,9059004984,9059012241,9059012242,9059017074,9059017075,9059017347,9059017348,9059022765,9059022766,9059022767,9059022770,9059022771,9059022772,9059057058,9059057059,9059057060,9059057061,9059057063,9059057065,9059058750,9059058751,9059066937,9059066938,9059066939,9059066941,9059066943,9059066944,9059066945,9059066946,9059066947,9059066948,9059066949,9059066951,9059066952,9059066953,9059066954,9059066955,9059066956,9059066957,9059066958,9059066959,9059066960,9059066962,9059066963,9059066964,9059066965,9059066966,9059066967,9059066968,9059066969,9059066970,9059073006,9059073018,9059091893,9059091894,9059091895,9059091896,9059091897,9059091898,9059091899,9059091900,9059091901,9059091902,9059091903,9059091904,9059091905,9059091906,9059091907,9059091908",3.1943,,,,,S00147580,1.0,S14000066,Arbroath and Broughty Ferry,,Fintry Crescent
DD4 9EU,Yes,56.48803,-2.940701,342170.0,733278.0,NO421332,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,59.0,32.0,,Fintry - 03,Large urban area,Scotland,64.0,,S01007793,,S02001463,Fintry,,S00099213,573,1,0,2024-12-20,Dundee,3.97354,DD,DD4,Scotland,Scottish Water,9C8VF3Q5+6P,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059000314,9059000906,9059001617,9059002171,9059004820,9059005485,9059007682,9059008174,9059008983,9059015497,9059016775,9059020548,9059020861,9059021307,9059021449,9059026769,9059027259,9059027869,9059028457,9059030671,9059034520,9059036076,9059040531,9059041140,9059046478,9059046488,9059051440,9059056242,9059056963,9059066786,9059071366,9059071561,9059097132,9059097136",3.24412,,,,,S00147575,1.0,S14000066,Arbroath and Broughty Ferry,,"Fintry Crescent,Fintry Gardens,Fintryside"
DD4 9EW,Yes,56.490967,-2.945581,341874.0,733609.0,NO418336,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,57.0,21.0,,Fintry - 05,Large urban area,Scotland,69.0,,S01007795,,S02001463,Fintry,,S00099210,2226,1,0,2024-12-20,Dundee,4.1414,DD,DD4,Scotland,Scottish Water,9C8VF3R3+9Q,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059000387,9059006086,9059006431,9059011239,9059016629,9059020921,9059025043,9059029768,9059036197,9059037003,9059040656,9059041442,9059041885,9059042193,9059046124,9059050553,9059051459,9059052498,9059054266,9059055982,9059057731,9059057735,9059061628,9059066223,9059068347,9059078385",3.6473,,,,,S00147508,4.0,S14000066,Arbroath and Broughty Ferry,,Findcastle Street
DD4 9EX,Yes,56.488465,-2.93912,342268.0,733325.0,NO422333,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,32.0,15.0,,Fintry - 03,Large urban area,Scotland,68.0,,S01007793,,S02001463,Fintry,,S00099395,573,1,0,2024-12-20,Dundee,4.06238,DD,DD4,Scotland,Scottish Water,9C8VF3Q6+99,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059004628,9059005785,9059016541,9059024476,9059025333,9059030672,9059035442,9059046393,9059047709,9059050098,9059057739,9059058942,9059060828,9059061051,9059067711,9059072984,9059098306",3.26441,,,,,S00147550,1.0,S14000066,Arbroath and Broughty Ferry,,Fintry Crescent
DD4 9EY,Yes,56.488809,-2.939928,342219.0,733364.0,NO422333,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,22.0,8.0,,Fintry - 03,Large urban area,Scotland,68.0,,S01007793,,S02001463,Fintry,,S00099395,573,1,0,2024-12-20,Dundee,4.07224,DD,DD4,Scotland,Scottish Water,9C8VF3Q6+G2,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059005533,9059016523,9059016524,9059035719,9059041641,9059061632,9059064314,9059064321,9059082578,9059082881,9059097125,9059107982,9059112650,9059113121,10024863976,10025425194",3.31568,,,,,S00147550,1.0,S14000066,Arbroath and Broughty Ferry,,"Finlarig Terrace,Fintry Crescent"
DD4 9EZ,Yes,56.489094,-2.940288,342197.0,733396.0,NO421333,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1980-01-01,,,,0.0,0.0,,Fintry - 03,Large urban area,Scotland,69.0,,S01007793,,S02001463,Fintry,,S00099395,573,1,0,2024-12-20,Dundee,4.08989,DD,DD4,Scotland,Scottish Water,9C8VF3Q5+JV,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059019607,9059029871,9059035721,9059035783,9059045855,9059051772,9059055652,9059082883,9059091911,9059096156,9059096157,9059099520,9059100216,9059100239,9059100240,9059101995,9059102455,9059102791,10015270425",3.35286,,,,,S00147550,1.0,S14000066,Arbroath and Broughty Ferry,,Fintry Crescent
DD4 9FA,Yes,56.496764,-2.955909,341247.0,734263.0,NO412342,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,2000-06-01,,,,76.0,24.0,,Fintry - 09,Large urban area,Scotland,80.0,,S01007799,,S02001463,Fintry,,S00099399,5292,1,0,2024-12-20,Dundee,4.57274,DD,DD4,Scotland,Scottish Water,9C8VF2WV+PJ,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059001053,9059016356,9059016475,9059016476,9059016477,9059016478,9059016480,9059016481,9059016482,9059016483,9059016492,9059016493,9059041576,9059052894,9059053165,9059082813,9059095160,9059095161,9059095162,9059095163,9059095164,9059095165,9059095166,9059095167,9059095168",4.455,,,,,S00147333,8.0,S14000066,Arbroath and Broughty Ferry,,Emmock Woods Road
DD4 9FB,Yes,56.49614,-2.959922,340999.0,734197.0,NO409341,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,1998-06-01,,,,221.0,68.0,,Fintry - 09,Large urban area,Scotland,76.0,,S01007799,,S02001463,Fintry,,S00099398,5292,1,0,2024-12-20,Dundee,4.46009,DD,DD4,Scotland,Scottish Water,9C8VF2WR+F2,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059000703,9059002977,9059009827,9059010376,9059010377,9059010378,9059015429,9059016867,9059018614,9059019626,9059020115,9059020602,9059020603,9059020604,9059022054,9059022055,9059022056,9059022057,9059022058,9059022059,9059025605,9059025606,9059030729,9059045969,9059045979,9059047310,9059055239,9059056112,9059065790,9059065799,9059065810,9059065821,9059065832,9059065849,9059065860,9059065870,9059065880,9059065889,9059065900,9059065911,9059070150,9059071390,9059075520,9059075525,9059075528,9059075531,9059075532,9059075533,9059075534,9059075535,9059075536,9059075611,9059075613,9059075615,9059075616,9059075617,9059075619,9059075620,9059075623,9059075624,9059075627,9059078533,9059080866,9059082812,9059095150,9059095151,9059095152,9059095153,9059095154,9059095155,9059095156,9059095157,9059095158,9059095159,9059097920,9059098212,9059102169,9059103712,10024862953,10024865063,10025312478",4.45574,,,,,S00147360,8.0,S14000066,Arbroath and Broughty Ferry,,"Barns Of Claverhouse Road,Castlewood Brae,Emmock Woods Grove,Emmock Woods Road,William Fitzgerald Way"
DD4 9FD,Yes,56.496895,-2.957505,341149.0,734279.0,NO411342,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,2000-06-01,,,,124.0,39.0,,Fintry - 09,Large urban area,Scotland,79.0,,S01007799,,S02001463,Fintry,,S00099418,5292,1,0,2024-12-20,Dundee,4.56795,DD,DD4,Scotland,Scottish Water,9C8VF2WR+QX,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059014808,9059035519,9059045247,9059060686,9059060687,9059060688,9059060689,9059060782,9059060783,9059060784,9059060785,9059060786,9059060787,9059060788,9059060789,9059060790,9059060792,9059060793,9059060794,9059060795,9059060796,9059060797,9059060798,9059060799,9059060800,9059060801,9059060803,9059060804,9059060805,9059060806,9059060807,9059060808,9059060809,9059080869,9059089066,9059089638,9059091771,9059091772,9059091773,9059091774,9059091775,9059095169,9059095170,9059095171,9059095172,9059095173,9059095174,9059103881,10025424777",4.49657,,,,,S00147333,8.0,S14000066,Arbroath and Broughty Ferry,,"Barns Of Claverhouse Road,Emmock Woods Road,William Fitzgerald Way"
DD4 9FE,Yes,56.49568,-2.963662,340768.0,734149.0,NO407341,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,2000-12-01,,,,68.0,21.0,,Fintry - 08,Large urban area,Scotland,72.0,,S01007798,,S02001463,Fintry,,S00099682,4542,1,0,2024-12-20,Dundee,4.37943,DD,DD4,Scotland,Scottish Water,9C8VF2WP+7G,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059004645,9059018419,9059018420,9059018421,9059061996,9059067553,9059067581,9059067623,9059067624,9059075521,9059075522,9059075526,9059075527,9059075612,9059075614,9059075621,9059075622,9059075625,9059075626,9059075628,9059075631,9059080864,9059080865,9059080868,9059080870,9059080871,9059080875,9059080876,9059080879,9059098137,9059098210",4.46966,,,,,S00147374,7.0,S14000066,Arbroath and Broughty Ferry,,"Emmock View,Middleton Crescent,William Fitzgerald Way"
DD4 9FF,Yes,56.494743,-2.946377,341831.0,734030.0,NO418340,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,2002-06-01,,,,0.0,0.0,,Fintry - 04,Large urban area,Scotland,77.0,,S01007794,,S02001463,Fintry,,S00099251,2448,1,0,2024-12-20,Dundee,4.51562,DD,DD4,Scotland,Scottish Water,9C8VF3V3+VC,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059014472,9059014473,9059014475,9059082902,9059086617,9059086618,9059086619,9059091564,9059092389,9059094496,9059098135,9059103505,9059104878,10024868101,10025284291,10025424784,10025424908",4.07193,,,,,S00147362,4.0,S14000066,Arbroath and Broughty Ferry,,"A6105,A929,Jack Martin Way"
DD4 9FG,Yes,56.494439,-2.960269,340975.0,734008.0,NO409340,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,2001-06-01,,,,86.0,27.0,,Fintry - 06,Large urban area,Scotland,71.0,,S01007796,,S02001463,Fintry,,S00099423,1909,1,0,2024-12-20,Dundee,4.27007,DD,DD4,Scotland,Scottish Water,9C8VF2VQ+QV,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059002613,9059020000,9059028382,9059030537,9059053950,9059064742,9059064888,9059064889,9059064891,9059064892,9059064893,9059064894,9059064931,9059064956,9059064976,9059064977,9059064978,9059064979,9059064980,9059064981,9059064982,9059064983,9059081746,9059087751,9059087752,9059087753,9059087754,9059087755,9059098122,9059110714,9059110754",4.27653,,,,,S00147367,3.0,S14000066,Arbroath and Broughty Ferry,,"Barns Neuk,Middleton Crescent"
DD4 9FH,Yes,56.495067,-2.959229,341040.0,734077.0,NO410340,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,2001-06-01,,,,53.0,17.0,,Fintry - 06,Large urban area,Scotland,75.0,,S01007796,,S02001463,Fintry,,S00099423,1909,1,0,2024-12-20,Dundee,4.34933,DD,DD4,Scotland,Scottish Water,9C8VF2WR+28,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059011467,9059011468,9059011469,9059011470,9059011471,9059011472,9059011473,9059031798,9059031799,9059031800,9059031801,9059031802,9059031803,9059031804,9059031805,9059031824,9059031825,9059080872,9059090942",4.32709,,,,,S00147367,3.0,S14000066,Arbroath and Broughty Ferry,,"Barns Neuk,Charles Bowman Avenue,William Fitzgerald Way"
DD4 9FJ,Yes,56.495093,-2.963956,340749.0,734084.0,NO407340,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,2004-06-01,,,,13.0,5.0,,Fintry - 08,Large urban area,Scotland,67.0,,S01007798,,S02001463,Fintry,,S00099682,4542,1,0,2024-12-20,Dundee,4.31267,DD,DD4,Scotland,Scottish Water,9C8VF2WP+2C,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059072012,9059072013,9059072014,9059072015,9059072016,10025323309",4.4108,,,,,S00147374,7.0,S14000066,Arbroath and Broughty Ferry,,Emmock View
DD4 9FL,Yes,56.495725,-2.958957,341058.0,734150.0,NO410341,,Dundee City,North East,S12000042,S13002830,Scotland,S99999999,2001-06-01,,,,17.0,7.0,,Fintry - 06,Large urban area,Scotland,77.0,,S01007796,,S02001463,Fintry,,S00099423,1909,1,0,2024-12-20,Dundee,4.42422,DD,DD4,Scotland,Scottish Water,9C8VF2WR+7C,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059010014,9059035171,9059035172,9059035173,9059035174,9059035175,9059064733,9059098128,9059110766",4.39406,,,,,S00147367,3.0,S14000066,Arbroath and Broughty Ferry,,Emmock Walk
